AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_port_mongodb_27017_27018-311278774159-ap-northeast-2-sg-0589f3cdb275c64c4;aws;ec2_securitygroup_allow_ingress_from_internet_to_port_mongodb_27017_27018;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018.;Infrastructure Security;PASS;Security group vuln-sg-alb-internal (sg-0589f3cdb275c64c4) has all ports open to the Internet and therefore was not checked against the specific MongoDB ports 27017 and 27018.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:ap-northeast-2:311278774159:security-group/sg-0589f3cdb275c64c4;sg-0589f3cdb275c64c4;vuln-sg-alb-internal;Name=vuln-sg-alb-internal;aws;ap-northeast-2;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to MongoDB ports 27017 and 27018.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;SOC2: cc_6_6 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | KISA-ISMS-P-2023: 2.6.1, 2.6.4, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean: 2.6.1, 2.6.4, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.1, 2.6.4, 2.10.1, 2.10.3, 2.6.1, 2.6.4, 2.10.1, 2.10.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | AWS-Foundational-Technical-Review: NETSEC-001 | ProwlerThreatScore-1.0: 2.1.7 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-311278774159-ap-northeast-2-sg-002205b3d4708d5de;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group vuln-sg-redis (sg-002205b3d4708d5de) does not have FTP ports 20 and 21 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:ap-northeast-2:311278774159:security-group/sg-002205b3d4708d5de;sg-002205b3d4708d5de;vuln-sg-redis;Name=vuln-sg-redis;aws;ap-northeast-2;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;SOC2: cc_6_6 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.1, 2.6.2, 2.10.1, 2.10.3, 2.6.1, 2.6.2, 2.10.1, 2.10.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | AWS-Foundational-Technical-Review: NETSEC-001 | RBI-Cyber-Security-Framework: annex_i_1_3 | ProwlerThreatScore-1.0: 2.1.7 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-311278774159-ap-northeast-2-sg-02d3145e653e308ca;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group vuln-sg-web (sg-02d3145e653e308ca) does not have FTP ports 20 and 21 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:ap-northeast-2:311278774159:security-group/sg-02d3145e653e308ca;sg-02d3145e653e308ca;vuln-sg-web;Name=vuln-sg-web;aws;ap-northeast-2;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;SOC2: cc_6_6 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.1, 2.6.2, 2.10.1, 2.10.3, 2.6.1, 2.6.2, 2.10.1, 2.10.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | AWS-Foundational-Technical-Review: NETSEC-001 | RBI-Cyber-Security-Framework: annex_i_1_3 | ProwlerThreatScore-1.0: 2.1.7 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-311278774159-ap-northeast-2-sg-092e741cf7007c95e;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group vuln-sg-db (sg-092e741cf7007c95e) does not have FTP ports 20 and 21 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:ap-northeast-2:311278774159:security-group/sg-092e741cf7007c95e;sg-092e741cf7007c95e;vuln-sg-db;Name=vuln-sg-db;aws;ap-northeast-2;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;SOC2: cc_6_6 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.1, 2.6.2, 2.10.1, 2.10.3, 2.6.1, 2.6.2, 2.10.1, 2.10.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | AWS-Foundational-Technical-Review: NETSEC-001 | RBI-Cyber-Security-Framework: annex_i_1_3 | ProwlerThreatScore-1.0: 2.1.7 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-311278774159-ap-northeast-2-sg-03680fb4049dc8042;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group launch-wizard-1 (sg-03680fb4049dc8042) does not have FTP ports 20 and 21 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:ap-northeast-2:311278774159:security-group/sg-03680fb4049dc8042;sg-03680fb4049dc8042;launch-wizard-1;;aws;ap-northeast-2;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;SOC2: cc_6_6 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.1, 2.6.2, 2.10.1, 2.10.3, 2.6.1, 2.6.2, 2.10.1, 2.10.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | AWS-Foundational-Technical-Review: NETSEC-001 | RBI-Cyber-Security-Framework: annex_i_1_3 | ProwlerThreatScore-1.0: 2.1.7 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-311278774159-ap-northeast-2-sg-0cdc2bcfc71cde042;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group vuln-sg-alb-public (sg-0cdc2bcfc71cde042) does not have FTP ports 20 and 21 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:ap-northeast-2:311278774159:security-group/sg-0cdc2bcfc71cde042;sg-0cdc2bcfc71cde042;vuln-sg-alb-public;Name=vuln-sg-alb-public;aws;ap-northeast-2;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;SOC2: cc_6_6 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.1, 2.6.2, 2.10.1, 2.10.3, 2.6.1, 2.6.2, 2.10.1, 2.10.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | AWS-Foundational-Technical-Review: NETSEC-001 | RBI-Cyber-Security-Framework: annex_i_1_3 | ProwlerThreatScore-1.0: 2.1.7 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-311278774159-ap-northeast-2-sg-06444be5be4140f7b;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group vuln-sg-bastion (sg-06444be5be4140f7b) does not have FTP ports 20 and 21 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:ap-northeast-2:311278774159:security-group/sg-06444be5be4140f7b;sg-06444be5be4140f7b;vuln-sg-bastion;Name=vuln-sg-bastion;aws;ap-northeast-2;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;SOC2: cc_6_6 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.1, 2.6.2, 2.10.1, 2.10.3, 2.6.1, 2.6.2, 2.10.1, 2.10.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | AWS-Foundational-Technical-Review: NETSEC-001 | RBI-Cyber-Security-Framework: annex_i_1_3 | ProwlerThreatScore-1.0: 2.1.7 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-311278774159-ap-northeast-2-sg-0b79c357ceae1a3d3;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group vuln-sg-app (sg-0b79c357ceae1a3d3) does not have FTP ports 20 and 21 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:ap-northeast-2:311278774159:security-group/sg-0b79c357ceae1a3d3;sg-0b79c357ceae1a3d3;vuln-sg-app;Name=vuln-sg-app;aws;ap-northeast-2;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;SOC2: cc_6_6 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.1, 2.6.2, 2.10.1, 2.10.3, 2.6.1, 2.6.2, 2.10.1, 2.10.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | AWS-Foundational-Technical-Review: NETSEC-001 | RBI-Cyber-Security-Framework: annex_i_1_3 | ProwlerThreatScore-1.0: 2.1.7 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-311278774159-ap-northeast-2-sg-0d6e91398bc240579;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group vuln-sg-efs (sg-0d6e91398bc240579) does not have FTP ports 20 and 21 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:ap-northeast-2:311278774159:security-group/sg-0d6e91398bc240579;sg-0d6e91398bc240579;vuln-sg-efs;Name=vuln-sg-efs;aws;ap-northeast-2;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;SOC2: cc_6_6 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.1, 2.6.2, 2.10.1, 2.10.3, 2.6.1, 2.6.2, 2.10.1, 2.10.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | AWS-Foundational-Technical-Review: NETSEC-001 | RBI-Cyber-Security-Framework: annex_i_1_3 | ProwlerThreatScore-1.0: 2.1.7 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21-311278774159-ap-northeast-2-sg-0589f3cdb275c64c4;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;Infrastructure Security;PASS;Security group vuln-sg-alb-internal (sg-0589f3cdb275c64c4) has all ports open to the Internet and therefore was not checked against the specific FTP ports 20 and 21.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:ap-northeast-2:311278774159:security-group/sg-0589f3cdb275c64c4;sg-0589f3cdb275c64c4;vuln-sg-alb-internal;Name=vuln-sg-alb-internal;aws;ap-northeast-2;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to FTP ports 20 or 21.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;;;;;SOC2: cc_6_6 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.1, 2.6.2, 2.10.1, 2.10.3, 2.6.1, 2.6.2, 2.10.1, 2.10.3 | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | AWS-Foundational-Technical-Review: NETSEC-001 | RBI-Cyber-Security-Framework: annex_i_1_3 | ProwlerThreatScore-1.0: 2.1.7 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22-311278774159-ap-northeast-2-sg-002205b3d4708d5de;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to SSH port 22.;Infrastructure Security;PASS;Security group vuln-sg-redis (sg-002205b3d4708d5de) does not have SSH port 22 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:ap-northeast-2:311278774159:security-group/sg-002205b3d4708d5de;sg-002205b3d4708d5de;vuln-sg-redis;Name=vuln-sg-redis;aws;ap-northeast-2;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to SSH port 22.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;https://docs.prowler.com/checks/aws/networking-policies/networking_1-port-security#cloudformation;https://docs.prowler.com/checks/aws/networking-policies/networking_1-port-security#terraform;aws ec2 revoke-security-group-ingress --group-id <GROUP_ID> --protocol tcp --port 22 --cidr;https://docs.prowler.com/checks/aws/networking-policies/networking_1-port-security;CISA: your-systems-3, your-data-2 | SOC2: cc_6_6, cc_7_2 | CIS-1.4: 5.2 | CIS-1.5: 5.2, 5.3 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | AWS-Foundational-Security-Best-Practices: EC2.13 | ISO27001-2013: A.12.6, A.13.1 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.6.6, 2.10.1, 2.10.3 | HIPAA: 164_308_a_1_ii_b, 164_312_e_1 | CIS-2.0: 5.2, 5.3 | KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.6.6, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.1, 2.6.2, 2.6.6, 2.10.1, 2.10.3, 2.6.1, 2.6.2, 2.6.6, 2.10.1, 2.10.3 | GxP-21-CFR-Part-11: 11.10-d, 11.10-g | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | CIS-5.0: 5.3, 5.4 | NIST-800-171-Revision-2: 3_1_1, 3_1_2, 3_1_3, 3_1_14, 3_1_20, 3_4_7, 3_13_1, 3_13_2, 3_13_5, 3_13_6 | PCI-4.0: 1.2.8.17, 1.3.1.19, 1.3.2.19, 1.4.2.18, 1.5.1.17, A1.1.3.17 | NIST-800-53-Revision-4: ac_4, sc_7_3, sc_7 | NIST-800-53-Revision-5: ac_17_b, ac_17_1, ac_17_9, ac_17_10, cm_9_b, sc_7_7, sc_7_11, sc_7_12, sc_7_16, sc_7_21, sc_7_24_b, sc_7_25, sc_7_26, sc_7_27, sc_7_28, sc_7_a, sc_7_c | CIS-3.0: 5.2, 5.3 | AWS-Foundational-Technical-Review: NETSEC-001 | NIST-CSF-1.1: ae_1, ac_3, ac_5, ds_7, pt_4 | AWS-Audit-Manager-Control-Tower-Guardrails: 2.0.2 | RBI-Cyber-Security-Framework: annex_i_5_1, annex_i_7_3 | FFIEC: d3-pc-am-b-10, d3-pc-im-b-1, d3-pc-im-b-2, d3-pc-im-b-6, d4-c-co-b-2 | PCI-3.2.1: 1.2, 1.2.1, 1.2.1.a, 1.2.1.b, 1.2.1.c, 1.3, 1.3.1, 2.2, 2.2.2 | ProwlerThreatScore-1.0: 2.1.4, 2.1.7 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | FedRamp-Moderate-Revision-4: ac-4, ac-17-1, cm-2, sc-4, sc-7-3, sc-7 | FedRAMP-Low-Revision-4: ac-17, cm-2, sc-7 | CIS-4.0.1: 5.3, 5.4;internet-exposed;;;;5.9.0
profile: None;2025-07-09 05:17:29.653859;311278774159;;;;;;prowler-aws-ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22-311278774159-ap-northeast-2-sg-02d3145e653e308ca;aws;ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to SSH port 22.;Infrastructure Security;FAIL;Security group vuln-sg-web (sg-02d3145e653e308ca) has SSH port 22 open to the Internet.;False;ec2;securitygroup;high;AwsEc2SecurityGroup;arn:aws:ec2:ap-northeast-2:311278774159:security-group/sg-02d3145e653e308ca;sg-02d3145e653e308ca;vuln-sg-web;Name=vuln-sg-web;aws;ap-northeast-2;Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to SSH port 22.;If Security groups are not properly configured the attack surface is increased.;;Use a Zero Trust approach. Narrow ingress traffic as much as possible. Consider north-south as well as east-west traffic.;https://docs.aws.amazon.com/vpc/latest/userguide/VPC_SecurityGroups.html;https://docs.prowler.com/checks/aws/networking-policies/networking_1-port-security#cloudformation;https://docs.prowler.com/checks/aws/networking-policies/networking_1-port-security#terraform;aws ec2 revoke-security-group-ingress --group-id <GROUP_ID> --protocol tcp --port 22 --cidr;https://docs.prowler.com/checks/aws/networking-policies/networking_1-port-security;CISA: your-systems-3, your-data-2 | SOC2: cc_6_6, cc_7_2 | CIS-1.4: 5.2 | CIS-1.5: 5.2, 5.3 | MITRE-ATTACK: T1199, T1048, T1499, T1498, T1046 | AWS-Foundational-Security-Best-Practices: EC2.13 | ISO27001-2013: A.12.6, A.13.1 | KISA-ISMS-P-2023: 2.6.1, 2.6.2, 2.6.6, 2.10.1, 2.10.3 | HIPAA: 164_308_a_1_ii_b, 164_312_e_1 | CIS-2.0: 5.2, 5.3 | KISA-ISMS-P-2023-korean: 2.6.1, 2.6.2, 2.6.6, 2.10.1, 2.10.3 | KISA-ISMS-P-2023-korean(whs3_cloudguardian): 2.6.1, 2.6.2, 2.6.6, 2.10.1, 2.10.3, 2.6.1, 2.6.2, 2.6.6, 2.10.1, 2.10.3 | GxP-21-CFR-Part-11: 11.10-d, 11.10-g | AWS-Well-Architected-Framework-Security-Pillar: SEC05-BP03 | CIS-5.0: 5.3, 5.4 | NIST-800-171-Revision-2: 3_1_1, 3_1_2, 3_1_3, 3_1_14, 3_1_20, 3_4_7, 3_13_1, 3_13_2, 3_13_5, 3_13_6 | PCI-4.0: 1.2.8.17, 1.3.1.19, 1.3.2.19, 1.4.2.18, 1.5.1.17, A1.1.3.17 | NIST-800-53-Revision-4: ac_4, sc_7_3, sc_7 | NIST-800-53-Revision-5: ac_17_b, ac_17_1, ac_17_9, ac_17_10, cm_9_b, sc_7_7, sc_7_11, sc_7_12, sc_7_16, sc_7_21, sc_7_24_b, sc_7_25, sc_7_26, sc_7_27, sc_7_28, sc_7_a, sc_7_c | CIS-3.0: 5.2, 5.3 | AWS-Foundational-Technical-Review: NETSEC-001 | NIST-CSF-1.1: ae_1, ac_3, ac_5, ds_7, pt_4 | AWS-Audit-Manager-Control-Tower-Guardrails: 2.0.2 | RBI-Cyber-Security-Framework: annex_i_5_1, annex_i_7_3 | FFIEC: d3-pc-am-b-10, d3-pc-im-b-1, d3-pc-im-b-2, d3-pc-im-b-6, d4-c-co-b-2 | PCI-3.2.1: 1.2, 1.2.1, 1.2.1.a, 1.2.1.b, 1.2.1.c, 1.3, 1.3.1, 2.2, 2.2.2 | ProwlerThreatScore-1.0: 2.1.4, 2.1.7 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | FedRamp-Moderate-Revision-4: ac-4, ac-17-1, cm-2, sc-4, sc-7-3, sc-7 | FedRAMP-Low-Revision-4: ac-17, cm-2, sc-7 | CIS-4.0.1: 5.3, 5.4;internet-exposed;;;;5.9.0
